Symbol,Last,"1M Chg","5D Chg","Earnings ttm","P/E ttm","5Y Return","5Y Rev%",Industry,Sector,"Market Cap",Dividend(a),"52W Low","52W Low Date","52W High"
FE,40.47,-6.01,0.4,2.59,14.65,17.94%,-26.67%,"Utility - Electric Power",Utilities,22363930000,1.56,32,03/23/20,52.51
FFIV,116.76,-2.88,10.13,7.98,13.45,-3.04%,29.47%,"Internet - Software","Computers and Technology",6852003000,0,79.78,03/18/20,168.94
FIS,120.14,-19.77,-1.5,6.42,17.95,94.25%,61.11%,"Financial Transaction Services","Business Services",75819936000,1.4,91.68,03/18/20,158.21
FISV,94.62,-12.19,-0.37,3.81,22.62,147.60%,101.09%,"Financial Transaction Services","Business Services",65098432000,0,73.5,03/19/20,125.05
FITB,15.86,-6.34,1.01,2.77,4.85,-18.19%,50.55%,"Banks - Major Regional",Finance,11001228000,1.08,11.1,03/19/20,31.64
FLIR,33.79,-5.7,1.9,2.23,13.94,16.62%,23.28%,"Electronics - Military",Aerospace,4718061000,0.68,23.85,03/23/20,59.44
FLS,26.68,-10.06,2.79,2.2,10.8,-54.26%,-19.13%,"Machinery - General Industrial","Industrial Products",3426988000,0.8,18.98,03/23/20,54.16
FLT,210.36,-38.8,23.82,11.24,16.44,31.92%,120.85%,"Financial Transaction Services","Business Services",17606062000,0,168.51,03/23/20,329.85
FMC,79.44,-11.09,-2.25,6.08,11.66,34.49%,14.17%,"Chemical - Diversified","Basic Materials",10100281000,1.76,56.77,03/18/20,108.77
FOX,24.97,-3.55,2.09,2.31,9.35,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",14837042000,0.46,19.13,03/23/20,38.91
FOXA,25.49,-3.35,1.86,2.31,9.65,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",15207209000,0.46,19.81,03/23/20,39.74
FRC,90.19,-4.72,7.91,5.2,15.73,50.40%,130.75%,"Banks - West",Finance,14919616000,0.76,70.06,03/23/20,122.34
FRT,75.41,-45.96,0.8,4.59,10.4,-47.73%,36.39%,"REIT - Equity Trust Retail",Finance,5494768000,4.2,64.68,04/03/20,141.35
FTI,7.87,-4.73,1.13,0.6,11.95,-80.23%,68.83%,"Oil - Field Services",Oils-Energy,3481450000,0,4.49,03/18/20,28.57
FTNT,106.69,7.19,5.52,1.86,54.54,219.93%,179.90%,Security,"Computers and Technology",18610916000,0,68.87,06/03/19,121.82
FTV,58.45,-8.36,3.26,3.49,15.55,0.00%,15.51%,"Electronic Test Equipment","Computers and Technology",19259760000,0.28,37.31,03/18/20,89.48
GD,134.4,-28.63,2.09,11.98,10.49,1.84%,27.54%,"Aerospace - Defense",Aerospace,38798580000,4.08,100.55,03/23/20,193.76
GE,7.03,-2.37,-0.91,0.67,10.04,-73.47%,-35.92%,"Conglomerates - Div Operations",Conglomerates,63199724000,0.04,5.9,03/18/20,13.26
GILD,74.67,-5.55,-0.09,6.14,12.74,-23.33%,-9.81%,"Medical - Biomedical",Medical,97863240000,2.72,60.89,10/03/19,85.97
GIS,56.44,1.67,3.67,3.34,16.98,2.87%,-5.83%,"Food - Misc & Diversified","Consumer Staples",34974220000,1.96,46.59,02/28/20,60
GL,71.3,-15.3,-0.67,6.74,9.49,27.23%,14.21%,"Finance - Misc Services",Finance,7718623000,0.75,56.74,03/23/20,111.43
GLW,19.68,-5.2,-0.86,1.75,10.23,-12.24%,18.40%,"Communications Components","Computers and Technology",15031239000,0.88,17.44,03/23/20,35.34
GM,21.3,-7.39,0.52,4.82,3.74,-46.64%,-11.99%,"Auto - Domestic",Auto-Tires-Trucks,27936988000,1.52,14.32,03/18/20,41.9
GOOG,1186.51,-111.9,23.7,51.58,21.28,126.49%,145.23%,"Internet - Services","Computers and Technology",815752320000,0,1013.54,03/23/20,1532.11
GOOGL,1182.56,-113.18,20.61,51.58,21.18,122.10%,145.23%,"Internet - Services","Computers and Technology",813188672000,0,1008.87,03/23/20,1530.74
GPC,69.36,-13.49,2.03,5.7,10.22,-26.80%,26.40%,"Auto - Truck Replacement Parts",Auto-Tires-Trucks,9755132000,3.16,49.68,03/23/20,114.81
GPN,141.07,-38.49,-3.16,5.81,21.74,188.20%,77.09%,"Financial Transaction Services","Business Services",43140400000,0.78,105.54,03/23/20,209.62
GPS,6.97,-6.22,-0.07,1.98,2.85,-83.78%,-0.32%,"Retail - Apparel & Shoes",Retail-Wholesale,2446880000,0.97,5.26,04/02/20,26.85
GRMN,74.23,-13.29,-0.73,4.45,16.08,61.65%,30.89%,"Electronics Products - Misc","Computers and Technology",14385427000,2.28,61.04,03/23/20,105.58
GS,166.02,-26.83,11.43,21,7,-19.82%,5.84%,"Finance - Investment Brokers",Finance,54411180000,5,130.85,03/19/20,250.46
GWW,257.93,-26.7,9.43,17.29,13.81,4.95%,15.26%,"Industrial Services","Industrial Products",13481584000,5.76,200.61,03/23/20,346.6
HAL,8.04,-5.03,1.19,1.24,6.14,-83.13%,-31.83%,"Oil - Field Services",Oils-Energy,6960096000,0.72,4.25,03/18/20,32.3
HAS,74.41,1.66,2.86,4.07,16.45,8.06%,10.36%,"Toys & Game & Hobby","Consumer Discretionary",9745641000,2.72,41.33,03/18/20,126.87
HBAN,8.13,-2.99,-0.08,1.27,5.38,-32.58%,91.33%,"Banks - Midwest",Finance,7633763000,0.6,6.82,04/03/20,15.63
HBI,8.36,-3.66,0.49,1.77,4.05,-76.03%,30.84%,"Textile - Apparel","Consumer Staples",2880966000,0.6,6.96,04/03/20,19.1
HCA,98.61,-28.59,8.76,10.5,7.79,19.91%,39.05%,"Medical - Hospitals",Medical,31673930000,1.72,58.38,03/18/20,151.97
HD,192.29,-36.22,5.58,10.25,17.43,70.68%,32.52%,"Building Prds Retail - Wsale",Retail-Wholesale,205630384000,6,140.63,03/18/20,247.36
HES,35.14,-14.58,1.84,-0.92,0,-54.65%,-39.51%,"Oil - US Integrated",Oils-Energy,10722203000,1,26.06,03/18/20,74.11
HFC,25.97,-2.64,1.46,4.88,4.59,-31.54%,-11.52%,"Oil - Refining and Marketing",Oils-Energy,4202509000,1.4,18.48,03/24/20,58.88
HIG,36.92,-14.04,1.68,5.65,5.69,-18.97%,11.42%,"Insurance - Multi Line",Finance,12162656000,1.3,19.04,03/18/20,62.75
HII,191.74,-12.55,9.53,14.02,12.91,40.88%,27.91%,"Aerospace - Defense",Aerospace,7888645000,4.12,147.14,03/23/20,279.71
HLT,65.83,-24.62,-2.41,3.91,14.31,5.04%,-10.00%,"Hotels & Motels","Consumer Discretionary",17701182000,0,44.3,03/18/20,115.48
HOG,17.92,-8.27,-1.01,3.34,4.5,-72.39%,-13.92%,"Auto - Domestic",Auto-Tires-Trucks,2556478000,1.52,14.31,03/23/20,41.4
HOLX,37.77,-8.98,2.67,2.47,13.29,10.44%,33.06%,"Medical Instruments",Medical,9442010000,0,26.49,03/18/20,55.25
HON,135.24,-28.79,1.45,8.16,15.62,31.76%,-8.92%,"Conglomerates - Div Operations",Conglomerates,95488400000,3.6,101.08,03/23/20,184.06
HP,17.38,-10.22,1.73,1.58,9.78,-77.43%,-24.77%,"Oil & Gas - Drilling",Oils-Energy,1809552000,2.84,12.4,03/20/20,64.8
HPE,9.66,-2.33,-0.05,1.8,5.17,0.00%,-47.15%,"Computer - Integrated Systems","Computers and Technology",12664402000,0.48,7.43,03/18/20,17.59
HPQ,15.12,-6.29,-2.24,2.36,6.14,1.44%,-47.28%,"Computer - Mini","Computers and Technology",21446460000,0.7,12.54,03/19/20,23.93
HRB,13.66,-6.13,-0.42,2.16,5.53,-56.58%,2.33%,"Consumer Services - Misc","Consumer Discretionary",2609961000,1.04,11.29,03/23/20,29.62
HRL,47.91,3.96,1.27,1.75,27.65,72.32%,1.94%,"Food - Meat Products","Consumer Staples",26109024000,0.93,37,05/23/19,51.53
HSIC,49.3,-8.39,-1.22,3.51,13.21,-13.06%,-3.72%,"Medical - Dental Suppliers",Medical,6759452000,0,41.85,03/23/20,73.99
HST,10.69,-2.77,-0.35,1.26,5.12,-49.42%,2.15%,"REIT - Equity Trust Other",Finance,7472995000,0.8,7.86,03/17/20,19.99
HSY,141.11,-15.18,8.61,5.79,24.14,41.48%,7.61%,"Food - Confectionery","Consumer Staples",29754852000,3.09,109.88,03/23/20,162.2
HUM,320.05,-46.96,6.03,17.84,16.35,84.51%,33.79%,"Medical - HMO",Medical,43266644000,2.5,208.25,03/23/20,384.99
HWM,12.11,-13.84,-3.95,2.12,5.92,-5.72%,-40.63%,"Mining - Non Ferrous","Basic Materials",5531812000,0.08,11.38,03/23/20,34.27
IBM,114.94,-12.79,4.01,12.81,8.3,-28.54%,-16.86%,"Computer - Integrated Systems","Computers and Technology",102007008000,6.48,90.56,03/23/20,158.75
ICE,82.3,-11.74,1.55,3.87,20.93,88.74%,68.24%,"Securities Exchanges",Finance,46363720000,1.2,63.51,03/23/20,101.93
IDXX,251.74,1.85,9.5,4.88,48.06,240.56%,61.99%,"Medical Instruments",Medical,21712798000,0,168.65,03/23/20,296.25
IEX,146.09,-0.15,7.98,5.79,23.92,90.88%,16.15%,"Machinery - General Industrial","Industrial Products",10975366000,2,104.56,03/18/20,178.14
IFF,114.02,-8.71,11.94,5.86,16.88,-6.26%,66.42%,"Consumer Prdts - Misc Staple","Consumer Staples",11641418000,3,92.14,03/23/20,152.95
ILMN,280.64,6.22,7.52,6.58,40.05,45.43%,90.34%,"Medical - Biomedical",Medical,40867472000,0,196.78,03/18/20,380.76
INCY,86.66,10.62,13.43,2.15,36.55,-16.28%,322.04%,"Medical - Biomedical",Medical,18449806000,0,62.48,03/23/20,96.79
INFO,63.57,-5.75,3.57,2.23,27.61,147.68%,112.26%,"Business Information","Business Services",27399236000,0.68,44.81,03/23/20,81.65
INTC,58.4,2.63,4.28,4.89,11.07,79.95%,28.81%,"Semi General","Computers and Technology",249905104000,1.32,42.86,05/23/19,69.29
INTU,239.76,-36.42,9.76,5.89,37.08,151.22%,50.55%,"Computer - Software","Computers and Technology",62548620000,2.12,187.68,03/23/20,306.89
IP,30.89,-4.82,-0.24,4.44,6.61,-41.67%,-5.25%,"Paper & Related Products","Basic Materials",12363418000,2.05,26.38,03/23/20,47.96
IPG,15.39,-4.65,-0.8,1.94,7,-27.89%,35.61%,"Advertising Marketing Services","Business Services",5825117000,1.02,11.63,03/23/20,25.2
IPGP,114.35,-7.12,4.07,4.43,23.19,19.96%,70.76%,"Lasers - Systems & Components","Computers and Technology",6046072000,0,98.04,03/16/20,182.17
IQV,119.68,-16.37,11.82,5.81,17.68,75.65%,103.08%,"Technology Services","Business Services",22530590000,0,81.79,03/18/20,169.14
IR,24.82,-2.97,0.02,0.76,30.91,0.00%,-4.60%,"Machinery - General Industrial","Industrial Products",5218542000,0,17.01,03/18/20,38.96
IRM,24.66,-7.11,0.86,0.85,9.63,-36.80%,36.72%,"REIT - Equity Trust Other",Finance,6697965000,2.47,21,04/02/20,36.65
ISRG,489.99,-65.15,-5.22,11.55,40.04,177.55%,110.09%,"Medical Instruments",Medical,58403020000,0,360.5,03/23/20,619
IT,101.16,-19,1.59,3.91,23.48,20.14%,110.01%,Consulting,"Business Services",8897625000,0,76.91,03/18/20,171.77
ITW,152.27,-11.84,10.15,7.73,18.16,57.55%,-2.59%,"Machinery - General Industrial","Industrial Products",47957916000,4.28,115.94,03/23/20,190.85
IVZ,9.14,-3.98,0.06,2.55,3.06,-77.53%,18.85%,"Finance - Investment Mgmt",Finance,4062500000,1.24,7.38,03/23/20,22.18
J,81.88,-12.19,2.61,5.27,14.98,75.77%,0.34%,"Engineering & R&D Services","Industrial Products",11099031000,0.76,59.29,03/23/20,104
JBHT,98.45,5.22,6.22,5.21,17.23,7.49%,48.66%,"Transportation - Truck",Transportation,10299685000,1.08,75.29,03/16/20,122.29
JCI,28.27,-9.89,1.31,2.15,11.85,-35.40%,131.80%,"Protection - Safety","Industrial Products",20942528000,1.04,22.77,03/23/20,44.82
JKHY,167.18,5.74,11.94,3.66,42.68,150.92%,28.32%,"Electronic Misc Services","Computers and Technology",12838325000,1.72,123.64,03/23/20,174.93
JNJ,137.48,-4.55,6.35,8.68,15.46,40.35%,10.40%,"Large Cap Pharma",Medical,368456544000,3.8,109.16,03/23/20,154.5
JNPR,21.83,0.45,2.69,1.24,16.22,-10.07%,-3.93%,"Wireless Equipment","Computers and Technology",7053447000,0.8,15.2,03/16/20,28.77
JPM,90.64,-17.44,0.61,10.49,8.01,42.36%,39.49%,"Banks - Major Regional",Finance,274997984000,3.6,76.91,03/19/20,141.1
JWN,18.04,-11,2.7,3.36,3.88,-78.80%,14.94%,"Retail - Apparel & Shoes",Retail-Wholesale,2532805000,0,12.27,04/03/20,46.03
K,62.55,-0.64,2.56,3.94,16.14,-1.37%,-6.87%,"Food - Misc & Diversified","Consumer Staples",21752110000,2.28,51.34,05/31/19,71.05
KEY,10.45,-4.42,0.08,1.8,5.04,-29.38%,76.83%,"Banks - Major Regional",Finance,9650405000,0.74,7.45,03/19/20,20.52
KEYS,89.21,-6.8,5.53,4.61,17.9,156.59%,46.71%,"Electronics - Measuring Inst","Computers and Technology",17002350000,0,71.03,05/29/19,110
KHC,26.61,0.58,1.87,2.19,0,-70.13%,37.20%,"Food - Misc & Diversified","Consumer Staples",31655722000,1.6,19.99,03/16/20,33.78
KIM,9.15,-8.18,-0.52,0.8,5.29,-65.77%,16.60%,"REIT - Equity Trust Retail",Finance,3745528000,1.12,7.45,04/02/20,21.86
KLAC,147.27,-8.41,3.53,8.72,14.67,156.08%,55.97%,"Electronics Products - Misc","Computers and Technology",23280642000,3.4,101.34,06/03/19,184.5
KMB,131.39,-15.07,3.52,6.88,18.88,24.70%,-6.46%,"Consumer Prdts - Misc Staple","Consumer Staples",45465396000,4.28,110.66,03/24/20,149.23
KMI,14.2,-5.13,0.28,0.95,14.12,-68.13%,-18.59%,"Oil - Production & Pipeline",Oils-Energy,31688230000,1,9.42,03/19/20,22.58
KMX,58.01,-26.99,4.18,5.33,9.12,-22.89%,42.41%,"Retail - Wholesale Auto Parts",Retail-Wholesale,8896313000,0,37.59,03/18/20,103.18
KO,46.51,-8.75,2.26,2.11,20.77,15.81%,-18.98%,"Beverages - Soft","Consumer Staples",200227168000,1.64,36.27,03/23/20,60.13
KR,31.86,-0.18,1.74,2.2,14.68,-9.16%,12.74%,"Retail - Supermarket",Retail-Wholesale,26123154000,0.64,20.7,07/23/19,36.84
KSS,17.01,-17.64,2.42,4.89,2.35,-81.00%,5.00%,"Retail - Regional Dept Stores",Retail-Wholesale,2196731000,2.82,10.89,04/03/20,75.91
KSU,138.1,-8.98,10.92,6.94,17.72,28.73%,11.21%,"Transportation - Rail",Transportation,12933271000,1.6,92.86,03/18/20,178.59
L,36.27,-7.91,1.44,3.56,9.19,-14.67%,4.23%,"Insurance - Multi Line",Finance,10273389000,0.25,28.52,03/23/20,56.88
LB,13.24,-9.01,1.68,2.28,4.97,-85.97%,12.75%,"Retail - Apparel & Shoes",Retail-Wholesale,3470489000,1.2,8,03/17/20,28.01
LDOS,92.6,-13.08,0.95,5.16,17.04,131.83%,119.12%,"Aerospace - Defense",Aerospace,13459862000,1.36,63.63,04/10/19,125.84
LEG,26.56,-11.2,-0.12,2.57,8.84,-41.81%,25.65%,Furniture,"Consumer Discretionary",3347030000,1.6,22.03,03/23/20,55.42
LEN,39.26,-23.29,1.06,6.29,5.31,-19.27%,186.12%,"Building - Residential & Comm",Construction,12387951000,0.5,25.42,03/18/20,71.38
LH,133.45,-46.26,7.06,11.31,10.02,1.61%,92.21%,"Medical - Dental Suppliers",Medical,12299694000,0,98.02,03/19/20,196.36
LHX,179.9,-20.03,-0.22,9.98,17.89,134.25%,152.92%,"Aerospace - Defense",Aerospace,39908864000,3.4,142.01,03/23/20,230.99
LIN,179.94,-9.26,6.94,7.35,22.06,0.00%,130.00%,"Oil - Field Services",Oils-Energy,95860560000,0,146.71,03/16/20,227.85
LKQ,20.94,-6.58,0.43,2.36,7.35,-20.46%,85.55%,"Auto - Truck Replacement Parts",Auto-Tires-Trucks,6161389000,0,13.31,03/23/20,36.63
LLY,141.88,0.42,3.16,6.04,23.12,95.40%,13.78%,"Large Cap Pharma",Medical,135526160000,2.96,101.36,10/23/19,147.87
LMT,355.28,-27.19,16.33,21.94,15.98,88.87%,31.17%,"Aerospace - Defense",Aerospace,103656304000,9.6,266.11,03/23/20,442.53
LNC,29.42,-8.7,3.1,9.13,2.57,-52.47%,27.33%,"Insurance - Life",Finance,5273090000,1.6,16.11,03/23/20,67.52
LNT,48.03,-9.46,-0.26,2.31,19.55,53.92%,8.88%,"Utility - Electric Power",Utilities,11719833000,1.52,37.66,03/23/20,60.28
LOW,90.96,-14.35,4.91,5.72,14.37,22.36%,28.32%,"Building Prds Retail - Wsale",Retail-Wholesale,68039984000,2.2,60,03/19/20,126.73
LRCX,256.22,-38.19,16.22,14.51,15.03,254.87%,109.53%,"Semi-Eqpt Wafer Fabrication","Computers and Technology",36496164000,4.6,171.04,06/03/19,344.32
LUV,32.77,-12.96,-2.84,4.28,7.14,-26.54%,20.55%,"Transportation - Airline",Transportation,15880988000,0.72,29.15,03/18/20,58.83
LVS,42.7,-12.16,0.23,3.26,11.63,-26.21%,-5.79%,Gaming,"Consumer Discretionary",31081980000,3.16,33.3,03/18/20,74.29
LW,55.1,-28.27,-2,3.25,15.45,0.00%,33.44%,"Food - Misc & Diversified","Consumer Staples",7570487000,0.92,39.06,03/18/20,96.32
LYB,51.65,-20.34,2.02,9.58,4.81,-47.85%,-23.86%,"Chemical - Diversified","Basic Materials",16637723000,4.2,33.71,03/16/20,98.91
LYV,37.85,-15.15,-7.61,-0.07,0,34.28%,68.17%,"Leisure & Recreation Services","Consumer Discretionary",7403465000,0,21.7,03/18/20,76.6
MA,259.08,-27.93,17.52,7.78,30.47,205.92%,78.22%,"Financial Transaction Services","Business Services",267298416000,1.6,199.99,03/23/20,347.25
MAA,103.79,-39.51,0.76,2.87,14.83,40.45%,65.88%,"REIT - Equity Trust Resident",Finance,12030451000,4,82,03/23/20,148.88
MAR,73.82,-36.84,-0.99,6.01,9.83,-9.08%,52.02%,"Hotels & Motels","Consumer Discretionary",22886336000,1.92,46.56,03/18/20,153.39
MAS,37.41,-4.69,2.84,2.54,12.76,37.93%,-21.29%,"Building & Construction - Misc",Construction,9331652000,0.54,27.04,03/23/20,50.06
MCD,175.59,-23.27,10.24,7.85,20.42,86.59%,-23.19%,"Retail - Restaurants",Retail-Wholesale,131973936000,5,124.23,03/18/20,221.93
MCHP,73.34,-13.62,5.54,5.05,12.68,50.37%,177.00%,"Semi Analog & Mixed","Computers and Technology",17721022000,1.47,53.15,03/19/20,112.47
MCK,132.08,-9.41,-3.18,14.41,8.71,-40.71%,55.74%,"Medical - Dental Suppliers",Medical,23920934000,1.64,111.71,04/17/19,172.18
MCO,228.71,-9.76,17.21,8.29,25.19,119.50%,44.83%,"Finance - Misc Services",Finance,42900584000,2.24,164.19,03/23/20,287.25
MDLZ,51.8,-3.86,1.72,2.47,20.56,40.74%,-24.46%,"Food - Misc & Diversified","Consumer Staples",74556024000,1.14,41.19,03/23/20,59.96
MDT,94.46,-4.6,4.28,5.55,15.54,23.01%,79.69%,"Medical Products",Medical,126096216000,2.16,72.13,03/18/20,122.15
MET,31.58,-7.6,1.01,6.11,4.54,-32.07%,-5.04%,"Insurance - Multi Line",Finance,28051810000,1.76,22.85,03/23/20,53.28
MGM,13.63,-6.76,1.83,0.74,14.3,-39.76%,27.95%,Gaming,"Consumer Discretionary",6360641000,0.6,5.9,03/18/20,34.63
MHK,81.18,-37.39,4.94,10.02,6.19,-58.58%,27.77%,"Textile - Home Furnishings","Consumer Discretionary",5257214000,0,56.62,03/23/20,156.6
MKC,150.3,-0.34,9.09,5.31,27.66,98.78%,26.02%,"Food - Misc & Diversified","Consumer Staples",20204104000,2.48,112.22,03/23/20,174.58
MKTX,381.5,19.14,48.93,5.4,71.72,357.03%,94.60%,"Securities Exchanges",Finance,15132016000,2.4,251.69,04/08/19,421.45
MLM,185.42,-53.33,-3.81,9.74,17.4,26.18%,60.22%,"Building - CMT & CNT & AG",Construction,11006736000,2.2,135.08,03/18/20,281.82
MMC,87.4,-18.27,0.94,4.66,17.15,55.42%,28.58%,"Insurance - Brokers",Finance,44005416000,1.82,74.33,03/23/20,119.88
MMM,144.6,-9.05,8.09,8.96,14.93,-12.99%,0.99%,"Conglomerates - Div Operations",Conglomerates,80909680000,5.88,114.04,03/23/20,219.75
MNST,58.41,-7.78,2.15,2.03,26.71,27.25%,70.43%,"Beverages - Soft","Consumer Staples",31177550000,0,50.06,03/20/20,70.52
MO,38.48,-3.67,-0.19,4.1,9.12,-27.96%,2.40%,Tobacco,"Consumer Staples",69279920000,3.36,30.95,03/23/20,57.11
MOS,11.67,-2.63,0.85,0.16,62.13,-75.00%,-1.65%,Fertilizers,"Basic Materials",4291396000,0.2,6.5,03/18/20,27.94
MPC,22.51,-16.64,-1.11,4.83,4.15,-53.22%,26.72%,"Oil - Refining and Marketing",Oils-Energy,14997048000,2.32,15.26,03/19/20,69.65
MRK,78.56,-3.64,1.62,5.19,14.69,41.19%,10.90%,"Large Cap Pharma",Medical,203687760000,2.44,65.25,03/23/20,92.64
MRO,3.68,-3.15,0.39,0.75,4.87,-88.14%,-53.32%,"Oil - US Integrated",Oils-Energy,2880977000,0.2,3.02,04/01/20,18.93
MS,36.94,-4.9,2.94,4.97,6.81,0.71%,20.84%,"Finance - Investment Brokers",Finance,59189204000,1.4,27.2,03/18/20,57.57
MSCI,286.08,0.24,-2.88,6.44,42.02,396.78%,56.30%,"Business Software Services","Computers and Technology",25716184000,2.72,206.82,08/05/19,335.43
MSFT,163.49,1.92,5.78,5.4,28.49,297.09%,44.93%,"Computer - Software","Computers and Technology",1257051392000,2.04,118.58,04/09/19,190.7
MSI,142.44,-33.48,9.52,7.43,17.04,132.20%,34.11%,"Wireless Equipment","Computers and Technology",24171816000,2.56,120.77,03/23/20,187.49
MTB,103.62,-21.51,0.19,13.79,6.65,-14.92%,46.56%,"Banks - Major Regional",Finance,13357664000,4.4,87.64,03/23/20,174.93
MTD,709.49,-6.06,18.98,22.81,27.64,119.19%,21.02%,"Industrial Scientific","Computers and Technology",16849050000,0,579.4,03/23/20,873.51
MU,46.54,-4.93,4.48,2.31,17.84,65.49%,43.09%,"Semi Memory","Computers and Technology",51572064000,0,31.13,03/18/20,61.19
MXIM,51.77,-3.01,3.16,2.17,22.41,54.63%,-5.68%,"Semi Analog & Mixed","Computers and Technology",14404498000,1.92,41.93,03/17/20,65.73
MYL,14.37,-1.03,-0.54,4.42,3.11,-79.89%,48.98%,"Medical - Generic Drugs",Medical,7247125000,0,12.75,03/16/20,28.45
NBL,6.78,-6.54,0.74,-0.34,0,-87.20%,-13.00%,"Oil - US Exploration & Product",Oils-Energy,3235217000,0.48,2.73,03/18/20,28.4
NCLH,11.01,-16.09,0.05,5.09,1.66,-80.83%,106.74%,"Leisure & Recreation Services","Consumer Discretionary",2134162000,0,7.03,03/18/20,59.78
NDAQ,100.94,-9.56,5.99,5,19.04,108.73%,21.77%,"Securities Exchanges",Finance,16763568000,1.88,71.66,03/23/20,120.23
NEE,228.49,-43.33,-12.13,8.38,26.45,127.35%,12.83%,"Utility - Electric Power",Utilities,114667416000,5.6,174.8,03/23/20,283.35
NEM,49.96,-2.39,4.68,1.31,35.99,112.60%,33.57%,"Mining - Misc","Basic Materials",40478260000,0.56,29.77,05/10/19,52.49
NFLX,372.28,3.31,-3.22,4.13,87.59,365.35%,266.17%,"Broadcast - Radio & TV","Consumer Discretionary",166729104000,0,252.28,09/24/19,393.52
NI,24.11,-5.35,-0.86,1.32,17.04,44.80%,-19.50%,"Utility - Electric Power",Utilities,9384556000,0.84,19.56,03/16/20,30.67
NKE,84.16,-4.2,1.42,2.96,26.64,71.75%,40.71%,"Shoes and Related Apparel","Consumer Staples",131800384000,0.98,60,03/18/20,105.62
NLOK,18.94,0.26,0.23,0.97,18.86,-21.74%,-29.13%,"Protection - Safety","Industrial Products",11389284000,0.5,15.12,03/18/20,28.7
NLSN,13.43,-2.93,0.89,1.67,7.29,-70.21%,3.34%,"Business Information","Business Services",4693380000,0.24,11.62,04/02/20,27.28
NOC,325.52,-3.44,22.97,21.22,14.78,107.50%,41.13%,"Aerospace - Defense",Aerospace,55710800000,5.28,263.31,03/23/20,385.01
NOV,10.87,-4.81,1.04,-0.72,0,-80.03%,-60.45%,"Oil Field Machinery & Equip",Oils-Energy,4206822000,0.2,8,03/18/20,29.37
NOW,262.35,-54.89,-24.23,0.57,437.84,268.33%,406.98%,"IT Services","Computers and Technology",51236512000,0,213.99,10/23/19,362.95
NRG,27.36,-6.96,0.1,3.46,7.58,9.13%,-38.11%,"Utility - Electric Power",Utilities,6824764000,1.2,19.54,03/18/20,42.8
NSC,153.53,-21.07,7.53,10.34,13.76,53.75%,-2.82%,"Transportation - Rail",Transportation,42931516000,3.76,112.62,03/23/20,219.88
NTAP,39.73,-4.27,-1.96,3.58,10.43,10.09%,-2.83%,"Computer - Storage Devices","Computers and Technology",8758609000,1.92,34.66,03/23/20,78.35
NTRS,82.6,4.96,7.14,6.62,11.64,16.53%,52.80%,"Banks - Major Regional",Finance,17028054000,2.8,60.67,03/23/20,110.48
NUE,37.32,-2.29,1.3,4.23,8.43,-19.18%,7.03%,"Steel - Producers","Basic Materials",11290509000,1.61,27.52,03/18/20,60.7
NVDA,259.03,-7.01,-4.57,4.58,53.26,"1,109.01%",133.22%,"Semi General","Computers and Technology",164391248000,0.64,132.6,06/03/19,316.32
NVR,2712.71,-1132.52,143.6,221.25,10.68,103.14%,66.24%,"Building - Residential & Comm",Construction,9925856000,0,2043.01,03/18/20,4071.13
NWL,13.1,-0.88,-0.18,1.74,6.89,-66.88%,69.63%,"Consumer Prdts - Misc Staple","Consumer Staples",5429270000,0.92,10.44,03/23/20,20.99
NWS,9,-2.26,0.01,0.33,24.97,-42.03%,17.49%,"Movie & TV Production & Dist","Consumer Discretionary",5282620000,0.2,7.88,04/02/20,15.36
NWSA,8.79,-2.23,-0.19,0.33,24.79,-42.72%,17.49%,"Movie & TV Production & Dist","Consumer Discretionary",5253207000,0.2,7.9,04/02/20,15.07
O,49.33,-27.32,-0.53,1.4,13.09,-4.97%,59.78%,"REIT - Equity Trust Retail",Finance,16041881000,2.8,38,03/19/20,84.92
ODFL,142.64,10.35,11.38,5.1,24.02,184.79%,47.39%,"Transportation - Truck",Transportation,16518864000,0.61,87.25,06/03/19,151.47
OKE,24.28,-36.93,2.47,3.07,7.05,-52.91%,-16.65%,"Utility - Gas Distribution",Utilities,9642732000,3.74,12.16,03/18/20,78.48
OMC,54.26,-11.56,-0.64,6.06,8.18,-30.21%,-2.38%,"Advertising Marketing Services","Business Services",11645812000,2.6,46.37,03/23/20,85.05
ORCL,50.76,3.39,2.43,3.47,14.24,19.74%,3.22%,"Computer - Software","Computers and Technology",162378048000,0.96,39.71,03/12/20,60.5
ORLY,336.27,-31.81,35.22,17.89,16.51,55.77%,40.66%,"Retail - Wholesale Auto Parts",Retail-Wholesale,24757840000,0,251.51,03/23/20,454.31
OTIS,44.28,-0.97,-5.72,N/A,N/A,0.00%,N/A,N/A,N/A,N/A,N/A,38,03/25/20,50
OXY,13.84,-13.02,2.26,1.62,8.02,-83.31%,5.60%,"Oil - US Integrated",Oils-Energy,12031823000,3.16,9,03/18/20,68.83
PAYC,186.02,-81.69,-15.99,2.94,56.13,503.95%,388.75%,"Internet - Software","Computers and Technology",10701146000,0,163.42,04/03/20,342
PAYX,64.82,-12.68,1.9,3.01,19.78,35.23%,49.77%,Outsourcing,"Business Services",23420502000,2.48,47.87,03/18/20,90.54
