Symbol,Last,"1M Chg","5D Chg","Earnings ttm","P/E ttm","5Y Return","5Y Rev%",Industry,Sector,"Market Cap",Dividend(a),"52W Low","52W Low Date","52W High"
ZBRA,204.36,24.84,6.31,12.07,16.7,109.93%,168.47%,"Machinery - Thermal Processing","Industrial Products",10962542000,0,150.06,03/16/20,260.4
KHC,29.57,7.22,1.57,2.19,0,-66.51%,37.20%,"Food - Misc & Diversified","Consumer Staples",35834132000,1.6,19.99,03/16/20,33.78
CHRW,73.31,10.76,3.4,4.18,17.76,5.07%,13.66%,"Transportation - Services",Transportation,9749368000,2.04,56.94,03/16/20,91.96
CPB,50.88,4.98,1.78,2.48,20.61,9.89%,-1.95%,"Food - Misc & Diversified","Consumer Staples",15189843000,1.4,35.27,05/31/19,57.54
MOS,11.34,1.84,-0.77,0.16,67.69,-74.55%,-1.65%,Fertilizers,"Basic Materials",4336848000,0.2,6.5,03/18/20,27.36
ATVI,66.36,14.32,3.62,2.07,32.87,179.37%,47.21%,"Toys & Game & Hobby","Consumer Discretionary",51445500000,0.41,41.84,05/24/19,68.32
TTWO,124.58,23.54,3.69,2.92,43.43,396.17%,13.52%,"Toys & Game & Hobby","Consumer Discretionary",14114483000,0,89.89,04/22/19,135.7
CHTR,498.81,125.19,27.19,7.61,65.22,168.87%,402.46%,"Cable TV","Consumer Discretionary",104865720000,0,345.67,03/18/20,546.54
MDLZ,53.56,9.88,1.18,2.47,21.63,45.25%,-24.46%,"Food - Misc & Diversified","Consumer Staples",76633792000,1.14,41.19,03/23/20,59.96
MCO,237.94,62.32,7.03,8.29,28.31,122.66%,44.83%,"Finance - Misc Services",Finance,44810104000,2.24,164.19,03/23/20,287.25
ALGN,197.15,47.18,6.28,4.96,36.36,226.12%,216.00%,"Medical - Dental Suppliers",Medical,15200488000,0,127.88,03/19/20,334.64
RF,9.33,1.21,-1.2,1.55,5.71,-0.63%,24.88%,"Banks - Southeast",Finance,9114382000,0.62,6.94,03/19/20,17.54
IPGP,119,9.33,1.42,4.43,26.07,25.98%,70.76%,"Lasers - Systems & Components","Computers and Technology",6326554000,0,98.04,03/16/20,182.17
CTL,10.14,1.09,0.09,1.32,7.39,-71.85%,24.24%,"Wireless National",Utilities,11167785000,1,8.16,03/23/20,15.3
COST,316.09,25.74,16.54,8.41,38.24,114.64%,35.57%,"Retail - Discount",Retail-Wholesale,140387120000,2.6,233.05,05/31/19,325.26
LYV,37.61,4.16,-1.28,-0.07,0,47.56%,68.17%,"Leisure & Recreation Services","Consumer Discretionary",8227264000,0,21.7,03/18/20,76.6
HRL,50.44,5.1,3.12,1.75,28.69,84.18%,1.94%,"Food - Meat Products","Consumer Staples",27163064000,0.93,37,05/23/19,51.53
ES,89.94,22.7,4.32,3.45,26.03,82.06%,10.13%,"Utility - Electric Power",Utilities,30245198000,2.27,60.69,03/23/20,99.42
D,80.5,13.82,1.51,4.23,18.46,10.84%,33.26%,"Utility - Electric Power",Utilities,68305384000,3.76,57.79,03/23/20,90.89
ROK,168.02,40.81,7.06,8.56,18.57,50.35%,1.08%,"Industrial Robotics","Computers and Technology",19587458000,4.08,115.38,03/23/20,209.6
FB,178.97,28.44,3.38,6.44,27.37,119.85%,467.12%,"Internet - Services","Computers and Technology",510914496000,0,137.1,03/18/20,224.2
GS,184.18,44.18,3.41,21,9.62,-7.32%,5.84%,"Finance - Investment Brokers",Finance,63097440000,5,130.85,03/19/20,250.46
ILMN,317.97,72.43,24.98,6.58,46.12,66.87%,90.34%,"Medical - Biomedical",Medical,46504916000,0,196.78,03/18/20,380.76
CAH,51.45,7.59,1.89,5.49,9.12,-43.94%,59.78%,"Medical - Dental Suppliers",Medical,14948094000,1.92,39.05,03/23/20,60.69
SNPS,153.77,44.01,13.88,3.13,48.51,225.52%,63.34%,"Computer - Software","Computers and Technology",23329914000,0,104.9,03/23/20,166.87
XRAY,41.1,7.78,0.36,2.45,15.95,-22.05%,37.86%,"Medical - Dental Suppliers",Medical,8949403000,0.4,31.58,03/23/20,60.87
EVRG,60.08,13.4,-0.17,2.91,20.6,57.41%,97.86%,"Other Alt Energy",Oils-Energy,13821666000,2.02,42.01,03/23/20,76.57
CSCO,42.38,6.6,0.98,2.95,14.07,47.40%,10.10%,"Computer - Networks","Computers and Technology",180152576000,1.44,32.4,03/16/20,58.26
EIX,60.74,14.77,2.24,4.69,12.75,0.78%,-7.95%,"Utility - Electric Power",Utilities,22503826000,2.55,43.63,03/16/20,78.93
TMUS,90.84,15.81,4.19,4.49,20.1,165.20%,52.21%,"Wireless National",Utilities,77972328000,0,63.5,03/18/20,101.35
NBL,6.81,2.87,-0.32,-0.34,0,-86.23%,-13.00%,"Oil - US Exploration & Product",Oils-Energy,3371028000,0.48,2.73,03/18/20,28.4
KMX,64.58,20.49,2.17,5.33,11.08,-6.79%,42.41%,"Retail - Wholesale Auto Parts",Retail-Wholesale,10655970000,0,37.59,03/18/20,103.18
IDXX,265.67,80.02,8.92,4.88,53.51,223.27%,61.99%,"Medical Instruments",Medical,22628486000,0,168.65,03/23/20,296.25
PKI,82.67,12.15,6.61,4.1,19.88,61.92%,28.90%,"Industrial Scientific","Computers and Technology",9308353000,0.28,62.91,03/23/20,102.46
LHX,200.15,48.01,13.73,9.98,19.86,150.92%,152.92%,"Aerospace - Defense",Aerospace,44138336000,3.4,142.01,03/23/20,230.99
FITB,16.4,3.64,-0.83,2.77,5.33,-14.89%,50.55%,"Banks - Major Regional",Finance,11826141000,1.08,11.1,03/19/20,31.64
MSI,156.45,20.41,10.78,7.43,20.56,160.48%,34.11%,"Wireless Equipment","Computers and Technology",27065916000,2.56,120.77,03/23/20,187.49
EA,115.4,28.02,5.66,4.18,28.25,92.27%,38.46%,"Toys & Game & Hobby","Consumer Discretionary",33355962000,0,85.69,03/16/20,118.69
NOW,299.42,43.76,14.9,0.57,512.18,293.73%,406.98%,"IT Services","Computers and Technology",56862184000,0,213.99,10/23/19,362.95
SJM,121.06,17.17,11.08,8.27,14.65,4.53%,39.70%,"Food - Misc & Diversified","Consumer Staples",13864740000,3.52,91.88,03/16/20,128.43
HII,193.92,36.24,0.97,14.02,13.73,40.41%,27.91%,"Aerospace - Defense",Aerospace,7980274000,4.12,147.14,03/23/20,279.71
VZ,58.12,6.53,1.66,4.81,11.99,16.85%,3.77%,"Wireless National",Utilities,241782592000,2.46,48.84,03/25/20,62.22
TWTR,26.77,2.68,-0.58,0.49,54.18,-47.46%,146.57%,"Internet - Software","Computers and Technology",20949596000,0,20,03/18/20,45.85
DGX,95.19,19.91,8.72,6.56,13.83,25.84%,3.91%,"Medical - Outpatient & Hm Care",Medical,12731607000,2.24,73.02,04/03/20,118.58
TIF,129,3.36,0.59,4.6,27.78,48.24%,4.10%,"Retail - Jewelry",Retail-Wholesale,15644198000,2.32,78.6,08/28/19,134.42
KR,32.06,0.07,0.51,2.2,14.52,-10.93%,12.74%,"Retail - Supermarket",Retail-Wholesale,24838092000,0.64,20.7,07/23/19,36.84
ABMD,166.38,35.06,9.18,4.21,38.05,141.20%,318.99%,"Medical Instruments",Medical,7481358000,0,119.01,03/23/20,285.77
FDX,123.75,13.44,0.97,11.98,9.94,-26.54%,52.95%,"Transportation - Air Freight",Transportation,32617062000,2.6,88.69,03/17/20,198.31
JWN,18.41,0.88,-1.7,3.36,5.1,-75.95%,14.94%,"Retail - Apparel & Shoes",Retail-Wholesale,2939305000,0,12.27,04/03/20,43.75
ABC,89.19,8.28,3.44,7.24,11.92,-22.77%,50.20%,"Medical - Dental Suppliers",Medical,18363420000,1.68,70.55,04/22/19,97.5
CERN,70.52,13.2,4.03,2.41,28.48,-4.51%,67.30%,"Medical Information Systems",Medical,21300264000,0.72,53.08,03/23/20,80.9
BEN,16.24,-0.62,0.19,2.68,5.75,-68.45%,-32.00%,"Finance - Investment Mgmt",Finance,8119314000,1.08,14.91,04/16/20,35.8
T,30.76,2.65,0.91,3.58,8.42,-8.17%,36.80%,"Wireless National",Utilities,224328368000,2.08,26.08,03/23/20,39.7
NI,26.13,5.25,0.55,1.32,19.64,49.63%,-19.50%,"Utility - Electric Power",Utilities,10095178000,0.84,19.56,03/16/20,30.67
CDNS,77.68,23.25,6.78,3.53,22.26,314.17%,47.78%,"Computer - Software","Computers and Technology",22035214000,0,51.39,03/18/20,80.46
APD,219.62,31.46,4.42,8.5,25.04,47.61%,-14.56%,"Chemical - Diversified","Basic Materials",48880176000,5.36,167.43,03/16/20,257.01
HSIC,53.46,8.41,1.72,3.51,14.98,-4.04%,-3.72%,"Medical - Dental Suppliers",Medical,7657432000,0,41.85,03/23/20,73.99
ADBE,345.54,47.35,22.04,7.07,48.47,349.58%,169.38%,"Computer - Software","Computers and Technology",165792528000,0,255.13,03/18/20,386.74
TFX,343.82,101.38,24.18,11.15,29.6,177.39%,41.07%,"Medical Instruments",Medical,16075895000,1.36,221.27,03/23/20,398.65
SCHW,35.68,4.89,0.87,2.72,13.16,18.82%,76.97%,"Finance - Investment Brokers",Finance,46071608000,0.72,28,03/16/20,51.65
KEYS,95.92,12.35,2.89,4.61,20.95,173.91%,46.71%,"Electronics - Measuring Inst","Computers and Technology",17959936000,0,71.03,05/29/19,110
LLY,157.36,34.22,12.2,6.04,25.62,119.74%,13.78%,"Large Cap Pharma",Medical,150532512000,2.96,101.36,10/23/19,157.67
INCY,100.37,32.61,11.56,2.15,44.49,-6.84%,322.04%,"Medical - Biomedical",Medical,21677600000,0,62.48,03/23/20,101.71
UPS,102.12,8.84,3.88,7.53,13.57,4.74%,27.24%,"Transportation - Air Freight",Transportation,88209536000,4.04,82,03/12/20,125.31
XLNX,89.1,16.74,5.29,3.53,25.39,107.56%,28.39%,"Semi Pro Logic Devices","Computers and Technology",22146494000,1.48,67.68,03/12/20,141.6
NTRS,79.35,15.07,-3.92,6.62,11.78,9.44%,52.80%,"Banks - Major Regional",Finance,16741359000,2.8,60.67,03/23/20,110.48
HAL,7.51,2.5,-0.3,1.24,5.38,-84.21%,-31.83%,"Oil - Field Services",Oils-Energy,6620001000,0.72,4.25,03/18/20,32.09
NKE,88.38,21.12,4.11,2.96,29.16,78.13%,40.71%,"Shoes and Related Apparel","Consumer Staples",140023312000,0.98,60,03/18/20,105.62
GL,75.98,14.69,-3.61,6.74,10.8,37.73%,14.21%,"Finance - Misc Services",Finance,8296419000,0.75,56.74,03/23/20,111.43
HP,16.65,3.41,-2.08,1.58,10.17,-76.16%,-24.77%,"Oil & Gas - Drilling",Oils-Energy,1931496000,2.84,12.4,03/20/20,64.8
SPG,54.38,6.49,-10.67,6.81,4.41,-70.26%,18.16%,"REIT - Equity Trust Retail",Finance,17983260000,8.4,42.25,04/02/20,180.06
ESS,252.92,57.86,14.39,6.67,18.42,14.90%,50.64%,"REIT - Equity Trust Resident",Finance,17260302000,8.31,175.81,03/23/20,334.17
PRU,54.92,12.89,-2.85,11.69,4.48,-29.94%,19.78%,"Insurance - Multi Line",Finance,22416090000,4.4,38.62,03/23/20,106.39
HPE,9.53,0.83,-0.9,1.8,5.18,0.00%,-47.15%,"Computer - Integrated Systems","Computers and Technology",12509801000,0.48,7.43,03/18/20,17.59
FTV,58.5,13.22,-0.61,3.49,16.27,0.00%,15.51%,"Electronic Test Equipment","Computers and Technology",20306010000,0.28,37.31,03/18/20,89.48
AON,186.98,36.34,-0.49,9.16,20.33,95.02%,-8.57%,"Insurance - Brokers",Finance,44188160000,1.76,143.93,03/23/20,238.19
COF,53.66,8.2,-3.29,12.08,4.14,-32.09%,41.46%,"Finance - Consumer Loans",Finance,24988910000,1.6,38,03/18/20,107.59
WLTW,191.43,37.67,0.6,10.97,17.25,51.71%,137.74%,"Insurance - Brokers",Finance,25150404000,2.72,143.34,03/23/20,220.97
COP,34.09,7.5,0.04,3.59,8.65,-47.77%,-33.95%,"Oil - US Integrated",Oils-Energy,37970080000,1.68,20.84,03/18/20,67.42
CBRE,43.68,9.08,-0.12,3.71,11.47,15.61%,164.03%,"Real Estate Operations",Finance,14960678000,0,29.17,03/23/20,64.75
LVS,45.66,2.47,-0.72,3.26,14.08,-14.91%,-5.79%,Gaming,"Consumer Discretionary",35902944000,3.16,33.3,03/18/20,74.29
DOW,32.06,5.1,-2.69,2.55,0,0.00%,0.00%,"Chemical - Diversified","Basic Materials",24820364000,2.8,21.95,03/16/20,58.41
CCL,12.27,0.23,0.73,4.13,2.87,-72.92%,31.11%,"Leisure & Recreation Services","Consumer Discretionary",6627661000,2,7.8,04/02/20,56.04
FOXA,26.21,5.17,0.17,2.31,11.06,0.00%,0.00%,"Broadcast - Radio & TV","Consumer Discretionary",16308609000,0.46,19.81,03/23/20,39.74
NVR,2835,516.67,78.75,221.25,12.43,116.92%,66.24%,"Building - Residential & Comm",Construction,10760633000,0,2043.01,03/18/20,4071.13
RL,70.45,4.13,-5.23,8.25,8.31,-46.74%,-15.26%,"Textile - Apparel","Consumer Staples",5359568000,2.75,59.82,04/03/20,133.63
ITW,154.87,28.55,2.4,7.73,19.83,67.58%,-2.59%,"Machinery - General Industrial","Industrial Products",50352004000,4.28,115.94,03/23/20,190.85
FFIV,121.48,20.64,0.08,7.98,15.33,0.75%,29.47%,"Internet - Software","Computers and Technology",7546385000,0,79.78,03/18/20,168.94
EQIX,675.5,169.78,19.11,6,29.88,182.42%,127.60%,"REIT - Equity Trust Retail",Finance,56197124000,10.64,440.72,04/26/19,696.79
WELL,47.34,5.36,-4.7,3.23,11.33,-35.28%,53.17%,"REIT - Equity Trust Other",Finance,20158298000,3.48,24.27,03/18/20,93.17
TRV,102.5,12.74,-4.17,9.6,10.4,1.08%,16.27%,"Insurance - Proprty & Casualty",Finance,26796108000,3.28,76.99,03/18/20,155.09
NSC,155.45,32.64,2.06,10.34,14.82,52.60%,-2.82%,"Transportation - Rail",Transportation,44573872000,3.76,112.62,03/23/20,219.88
MA,251.91,41.56,-10.36,7.78,31.72,186.56%,78.22%,"Financial Transaction Services","Business Services",261297920000,1.6,199.99,03/23/20,347.25
APA,8.25,3.43,-0.12,0,0,-87.20%,-53.71%,"Oil - US Exploration & Product",Oils-Energy,3204279000,1,3.8,03/18/20,37.4
LRCX,274.69,83.61,12.72,14.51,18.66,263.78%,109.53%,"Semi-Eqpt Wafer Fabrication","Computers and Technology",40610804000,4.6,171.04,06/03/19,344.32
BA,148.81,54.82,2.5,5.2,25.82,3.77%,-15.65%,"Aerospace - Defense",Aerospace,86725408000,0,89,03/18/20,391
DFS,34.05,8.83,-2.1,9.08,3.49,-39.99%,45.55%,"Finance - Consumer Loans",Finance,10804164000,1.76,23.25,03/19/20,92.98
UHS,104.51,29.4,4.1,9.99,10.18,-12.14%,41.08%,"Medical - Hospitals",Medical,9346578000,0.8,65.2,03/19/20,157.79
APH,82.43,12.04,1.42,3.74,21.62,49.94%,53.88%,"Electronics - Connectors","Computers and Technology",24916066000,1,63.05,03/18/20,110.24
CB,115.62,14.23,-3.82,10.12,11.06,9.47%,78.32%,"Insurance - Proprty & Casualty",Finance,53618008000,3,87.35,03/18/20,167.74
AVB,164.36,34.07,4.28,5.64,17.26,-0.53%,37.96%,"REIT - Equity Trust Resident",Finance,23977022000,6.36,118.17,03/23/20,229.4
C,44.62,6.31,-2.31,7.58,5.99,-14.08%,14.22%,"Banks - Major Regional",Finance,95363552000,2.04,32,03/18/20,83.11
ALLE,94.84,12.56,-0.38,4.89,19.22,60.15%,34.73%,"Protection - Safety","Industrial Products",9071486000,1.28,77.37,03/23/20,139.24
VFC,56.37,3.4,-1.32,3.39,16.18,-21.98%,12.75%,"Textile - Apparel","Consumer Staples",22696400000,1.92,45.07,03/23/20,100.25
MYL,15.93,0.49,-0.32,4.42,3.51,-78.82%,48.98%,"Medical - Generic Drugs",Medical,8315612000,0,12.75,03/16/20,28.45
WHR,102.71,28.45,2.25,16,6.04,-46.39%,2.75%,"Appliances - Household","Consumer Discretionary",6601874000,4.8,64,03/23/20,163.64
UNH,284.67,77.26,20.34,15.11,19.76,144.81%,85.60%,"Medical - HMO",Medical,275617376000,4.32,187.72,03/23/20,306.71
GM,22.15,3.82,-1.05,4.82,4.33,-36.84%,-11.99%,"Auto - Domestic",Auto-Tires-Trucks,32123964000,1.52,14.32,03/18/20,41.9
SBUX,75.7,17.28,3.55,2.87,25.61,48.73%,61.17%,"Retail - Restaurants",Retail-Wholesale,90492264000,1.64,50.02,03/18/20,99.72
JCI,28.71,3.94,-0.51,2.15,13.26,-26.22%,131.80%,"Protection - Safety","Industrial Products",22569948000,1.04,22.77,03/23/20,44.82
DLTR,79.8,3.85,3.65,4.93,16.31,0.73%,174.47%,"Retail - Discount",Retail-Wholesale,19354564000,0,60.2,03/18/20,119.71
CF,27.58,5.38,-2.28,2.09,12.88,-51.96%,-3.23%,Fertilizers,"Basic Materials",6115478000,1.2,19.73,03/18/20,55.15
UNP,146.31,28.52,-0.54,8.39,17.16,39.42%,-9.50%,"Transportation - Rail",Transportation,101708464000,3.88,105.08,03/18/20,188.96
CTSH,52.79,8.44,-0.16,4,12.87,-9.91%,63.53%,"Business Software Services","Computers and Technology",29522160000,0.88,40.01,03/23/20,73.5
AVY,106.35,15.97,-2.01,6.59,15.88,110.67%,11.69%,"Office Supply & Forms","Industrial Products",9109250000,2.32,76.96,03/23/20,141.09
ULTA,210.03,62.3,7.76,11.92,17.53,37.20%,128.24%,"Retail - Misc & Diversified",Retail-Wholesale,12135150000,0,124.05,03/18/20,368.83
FRT,72.93,1.89,-10.13,4.59,11.51,-46.33%,36.39%,"REIT - Equity Trust Retail",Finance,5698950000,4.2,64.68,04/03/20,141.35
CINF,83.76,8.72,1.11,4.21,19.59,63.24%,60.24%,"Insurance - Proprty & Casualty",Finance,13920707000,2.4,65.69,03/23/20,118.19
PNR,31.08,7.12,-0.56,2.38,12.81,-48.54%,-57.99%,"Machinery - Thermal Processing","Industrial Products",5307324000,0.76,22.01,03/23/20,47.43
NUE,36.74,5.8,-2.36,4.23,8.39,-22.41%,7.03%,"Steel - Producers","Basic Materials",11236331000,1.61,27.52,03/18/20,59.19
CAT,113.59,17.99,-0.65,11.06,10.24,37.47%,-2.51%,"Machinery - Construct & Mining","Industrial Products",63974656000,4.12,87.5,03/12/20,150.55
VRSK,150.82,25.81,5.9,4.38,34.04,111.60%,49.26%,"Business Information","Business Services",24983492000,1.08,116.61,03/23/20,171.73
L,35.53,4,-2.16,3.56,9.55,-13.17%,4.23%,"Insurance - Multi Line",Finance,10232571000,0.25,28.52,03/23/20,56.88
WY,19.54,4.85,-0.49,0.38,49.92,-37.83%,-11.47%,"Building Products - Wood",Construction,14984932000,1.36,13.1,03/23/20,31.58
AES,12.65,0.93,-1.39,1.37,8.88,-2.53%,-40.58%,"Utility - Electric Power",Utilities,8712165000,0.57,8.11,03/18/20,21.23
PKG,87.68,2.73,-0.25,7.65,11.13,29.77%,18.99%,"Containers - Paper Products","Industrial Products",8616173000,3.16,71.05,03/12/20,114.78
MRK,81.64,10.05,0.87,5.19,15.99,44.90%,10.90%,"Large Cap Pharma",Medical,211677008000,2.44,65.25,03/23/20,92.64
CPRT,70,10.17,-0.35,2.56,27.01,287.95%,75.50%,"Auction Valuation Services","Business Services",16850130000,0,55.69,03/23/20,104.88
ATO,106.18,21.76,4.69,4.46,23.56,98.81%,-41.27%,"Utility - Gas Distribution",Utilities,13539384000,2.3,77.92,03/23/20,121.08
FCX,8.12,2.61,-0.17,0.02,379,-59.94%,-32.82%,"Mining - Non Ferrous","Basic Materials",12101107000,0.15,4.82,03/19/20,13.91
CDW,106.77,26.27,1.95,6.02,17.32,179.96%,49.34%,"IT Services","Computers and Technology",15480515000,1.52,73.39,03/23/20,146.09
SNA,115.79,15.18,0.89,12.27,9.03,-23.13%,13.80%,"Tools - Hand Held","Consumer Discretionary",6471113000,4.32,90.72,03/23/20,172.61
DHI,38.54,7.59,0.34,4.53,8.54,50.09%,119.23%,"Building - Residential & Comm",Construction,14610597000,0.7,25.51,03/18/20,62.54
VNO,39.7,10.84,-1.59,1.23,11.58,-51.09%,-26.98%,"REIT - Equity Trust Other",Finance,8035923000,2.64,27.64,03/23/20,70.45
MU,44.63,8.07,-1.99,2.31,19.71,56.51%,43.09%,"Semi Memory","Computers and Technology",50826904000,0,31.13,03/18/20,61.19
PH,134.81,31.53,-4.95,11.78,10.7,13.15%,8.36%,"Machinery - General Industrial","Industrial Products",17791114000,3.52,93,03/18/20,215.94
NWL,12.67,1.01,-0.91,1.74,7.25,-67.48%,69.63%,"Consumer Prdts - Misc Staple","Consumer Staples",5446210000,0.92,10.44,03/23/20,20.99
DOV,85.82,19.37,-0.87,5.94,14.17,48.33%,-7.95%,"Machinery - General Industrial","Industrial Products",12749991000,1.96,62.95,03/23/20,120.26
AAL,11.11,0.79,-0.39,4.91,2.25,-78.05%,7.31%,"Transportation - Airline",Transportation,4929503000,0.4,9.09,04/03/20,34.99
LYB,49.89,8.35,-7.69,9.58,5.16,-48.24%,-23.86%,"Chemical - Diversified","Basic Materials",17411524000,4.2,33.71,03/16/20,98.91
SWK,109.21,29.11,-5.49,8.39,12.72,12.78%,27.37%,"Machinery - Tools & Related","Industrial Products",17333972000,2.76,70,03/23/20,173.67
LKQ,20.4,3.89,-1.15,2.36,8.41,-18.16%,85.55%,"Auto - Truck Replacement Parts",Auto-Tires-Trucks,6430144000,0,13.31,03/23/20,36.63
OMC,53.12,3.09,-3.15,6.06,8.75,-29.59%,-2.38%,"Advertising Marketing Services","Business Services",11834486000,2.6,46.37,03/23/20,85.05
FLS,23.92,3.47,-2.22,2.2,10.5,-56.21%,-19.13%,"Machinery - General Industrial","Industrial Products",3226803000,0.8,18.98,03/23/20,54.16
HES,35.91,5.3,-3.92,-0.92,0,-50.34%,-39.51%,"Oil - US Integrated",Oils-Energy,11399780000,1,26.06,03/18/20,74.11
NOV,11.37,1.05,-0.79,-0.72,0,-78.47%,-60.45%,"Oil Field Machinery & Equip",Oils-Energy,4530563000,0.2,8,03/18/20,28.62
FTI,7.85,1.52,-0.59,0.6,12.37,-79.71%,68.83%,"Oil - Field Services",Oils-Energy,3638272000,0,4.49,03/18/20,28.57
GE,6.57,0.09,-0.41,0.67,9.31,-74.48%,-35.92%,"Conglomerates - Div Operations",Conglomerates,59790612000,0.04,5.9,03/18/20,13.26
SBAC,304.46,73.77,14.1,1.29,36.36,159.80%,31.94%,"REIT - Equity Trust Other",Finance,35238604000,1.86,196.38,04/22/19,315.84
BWA,26.04,5.46,-0.2,4.13,6.31,-55.62%,22.43%,"Auto - Truck Original Parts",Auto-Tires-Trucks,5576874000,0.68,17,03/18/20,46.6
BF.B,62.63,12.7,2.04,1.79,34.92,75.09%,11.13%,"Beverages - Alcohol","Consumer Staples",30586552000,0.7,44.68,03/23/20,72.85
REG,36.48,1.87,-5.96,1.46,9.46,-41.42%,110.66%,"REIT - Equity Trust Retail",Finance,6483901000,2.38,31.8,04/03/20,70.26
SLG,49.17,3.4,-3.37,3.08,7.05,-60.21%,-18.49%,"REIT - Equity Trust Other",Finance,3994948000,3.54,37.5,04/01/20,96.39
URI,100.37,30.7,-2.96,19.61,5.03,8.70%,64.49%,"Building & Construction - Misc",Construction,7781895000,0,58.85,03/18/20,170.04
LEN,40.56,7.07,-0.2,6.29,6.5,-9.03%,186.12%,"Building - Residential & Comm",Construction,13559784000,0.5,25.42,03/18/20,71.38
TT,85.93,10.42,-3.71,6.37,13.46,31.01%,28.76%,"Technology Services","Business Services",21434634000,2.12,32.58,03/02/20,146.85
KIM,8.45,-2.13,-2.05,0.8,5.77,-64.92%,16.60%,"REIT - Equity Trust Retail",Finance,3857980000,1.12,7.45,04/02/20,21.86
APTV,61.06,15.72,0.15,4.8,12.37,-8.92%,-15.66%,"Technology Services","Business Services",16313598000,0.88,29.22,03/18/20,99.04
KSU,133.84,24.17,-3.9,6.94,19.45,30.85%,11.21%,"Transportation - Rail",Transportation,13399604000,1.6,92.86,03/18/20,178.59
WDC,40.5,9.14,-3.57,0.33,124.48,-57.57%,9.51%,"Computer - Storage Devices","Computers and Technology",12650802000,2,27.4,03/19/20,72
UAL,27.53,3.08,-1.33,12.1,2.33,-54.21%,11.20%,"Transportation - Airline",Transportation,7210415000,0,17.8,03/18/20,96.03
DIS,102.62,17.1,-0.42,5.56,18.35,-2.65%,42.52%,"Media Conglomerates","Consumer Discretionary",192513952000,1.76,79.07,03/18/20,153.41
FISV,98.17,15.52,0.32,3.81,25.13,153.89%,101.09%,"Financial Transaction Services","Business Services",68059688000,0,73.5,03/19/20,125.05
ODFL,131.97,20.41,2.97,5.1,26.7,175.73%,47.39%,"Transportation - Truck",Transportation,16335959000,0.61,87.25,06/03/19,151.47
AMAT,52.1,13.62,1.73,3.22,16.22,144.04%,61.02%,"Semi-Eqpt Wafer Fabrication","Computers and Technology",48853828000,0.84,36.64,03/18/20,69.44
VTR,30.17,8.8,-2.14,1.19,7.71,-57.03%,25.91%,"REIT - Equity Trust Other",Finance,11666789000,3.17,13.35,03/18/20,75.4
PRGO,51.12,8.29,0.05,4.03,12.62,-73.11%,5.07%,"Medical Products",Medical,7060907000,0.9,40.01,04/02/20,63.86
MHK,77.16,18.7,-6.05,10.02,7.46,-55.60%,27.77%,"Textile - Home Furnishings","Consumer Discretionary",5666246000,0,56.62,03/23/20,156.6
ALK,29.02,5.52,-0.43,6.43,4.39,-56.18%,63.58%,"Transportation - Airline",Transportation,3668969000,0,20.02,03/18/20,72.22
ROST,88.94,25.21,2.11,4.58,19.04,75.74%,45.26%,"Retail - Discount",Retail-Wholesale,32596096000,1.14,56.3,03/18/20,124.16
MLM,190.9,39.54,-4.41,9.74,19.24,43.56%,60.22%,"Building - CMT & CNT & AG",Construction,12369515000,2.2,135.08,03/18/20,281.82
GPS,8.07,0.89,-0.22,1.98,3.85,-79.56%,-0.32%,"Retail - Apparel & Shoes",Retail-Wholesale,3100372000,0,5.26,04/02/20,26.85
SLB,14.81,0.56,-1.11,1.47,9.56,-83.32%,-32.24%,"Oil - Field Services",Oils-Energy,21155390000,2,11.87,03/19/20,46.17
AIV,37.59,9.7,-0.34,3.19,14.46,1.22%,-7.12%,"REIT - Equity Trust Resident",Finance,5830610000,1.64,24.53,03/24/20,55.68
CVX,84.64,25.2,-0.32,6.74,11.87,-20.66%,-30.88%,"Oil - International Integrated",Oils-Energy,162744560000,5.16,51.6,03/19/20,127
SEE,28.61,4.6,-0.85,2.81,9.9,-34.06%,-38.18%,"Containers - Paper Products","Industrial Products",4562795000,0.64,17.06,03/19/20,46.88
LEG,28.03,4.19,-0.65,2.57,10.41,-34.80%,25.65%,Furniture,"Consumer Discretionary",3820673000,1.6,22.03,03/23/20,55.42
TPR,14.62,2.73,-0.01,2.53,5.7,-64.31%,25.40%,"Retail - Apparel & Shoes",Retail-Wholesale,4201162000,1.35,10.18,04/02/20,36.06
PVH,42.67,11.94,-2.55,9.54,4.2,-57.02%,20.24%,"Textile - Apparel","Consumer Staples",3181229000,0.15,28.4,03/23/20,133.3
IPG,14.57,2.04,-1.48,1.94,7.49,-30.89%,35.61%,"Advertising Marketing Services","Business Services",5864952000,1.02,11.63,03/23/20,25.2
NWS,8.96,0.18,-0.69,0.33,26.36,-40.57%,17.49%,"Movie & TV Production & Dist","Consumer Discretionary",5394390000,0.2,7.88,04/02/20,15.36
FBHS,45.26,8.58,-1.68,3.61,12.13,-0.34%,43.63%,"Protection - Safety","Industrial Products",6510299000,0.96,33.9,03/23/20,73.28
AIG,23.58,4.52,-1.88,4.6,5.04,-57.01%,-22.76%,"Insurance - Multi Line",Finance,21398838000,1.28,16.07,03/18/20,58.66
AXP,84.22,10.58,-5.63,8.19,9.93,12.05%,30.61%,"Finance - Misc Services",Finance,70614704000,1.72,67,03/18/20,138.13
